Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Relative Humidity,Pressure,Wind Speed,Wind Direction,Precipitable Water,Temperature
2007,1,2,22,30,345,76,703,21.41,988,1.9000000000000001,349,1,21
2007,1,2,23,30,161,82,329,25.830000000000002,987,1.6,350,1,20.3
2007,1,3,0,30,45,24,304,41.56,988,1.3,348,1,14.9
2007,1,3,1,30,0,0,0,43.35,988,1.4000000000000001,185,1.1,13.4
2007,1,3,2,30,0,0,0,43.89,988,1.6,17,1.1,12.700000000000001
2007,1,3,3,30,0,0,0,44.24,989,1.9000000000000001,24,1,12
2007,1,3,4,30,0,0,0,43.47,989,2.2,34,1,11.600000000000001
2007,1,3,5,30,0,0,0,42.28,989,2.3000000000000003,44,1,11.3
2007,1,3,6,30,0,0,0,40.84,988,2.3000000000000003,52,1,11.3
2007,1,3,7,30,0,0,0,40.54,988,2.2,60,1,11.4
2007,1,3,8,30,0,0,0,41.14,988,2,68,1.1,11.600000000000001
2007,1,3,9,30,0,0,0,41.81,988,1.9000000000000001,70,1.2000000000000002,11.9
2007,1,3,10,30,0,0,0,42.19,988,1.7000000000000002,67,1.3,12.200000000000001
2007,1,3,11,30,0,0,0,41.75,987,1.6,63,1.4000000000000001,12.600000000000001
2007,1,3,12,30,0,0,0,40.63,987,1.5,63,1.4000000000000001,12.9
2007,1,3,13,30,0,0,0,38.75,988,1.5,66,1.3,13.100000000000001
2007,1,3,14,30,0,0,0,36.15,988,1.3,72,1.2000000000000002,13.4
2007,1,3,15,30,40,30,111,34.39,989,1.3,82,1.2000000000000002,14.9
2007,1,3,16,30,162,93,268,34.980000000000004,989,1.3,100,1.1,17.1
2007,1,3,17,30,293,144,378,30.810000000000002,989,1.2000000000000002,134,1.1,18.900000000000002
2007,1,3,18,30,427,146,570,28.64,989,1.1,165,1,20.3
2007,1,3,19,30,571,85,897,26.92,988,1.1,185,1,21.200000000000003
2007,1,3,20,30,568,85,895,26.97,987,1.2000000000000002,200,1,21.6
2007,1,3,21,30,505,82,870,27.78,987,1.3,212,0.9,21.5
2007,1,3,22,30,382,72,806,29.84,986,1.5,220,0.9,20.700000000000003
2007,1,3,23,30,218,55,668,34.24,987,1.5,222,0.9,20
2007,1,4,0,30,47,24,315,55.5,987,1.2000000000000002,238,0.9,14.8
2007,1,4,1,30,0,0,0,56.27,988,1.2000000000000002,263,0.9,13.600000000000001
2007,1,4,2,30,0,0,0,57.42,988,0.9,306,0.9,13.3
2007,1,4,3,30,0,0,0,58.94,988,0.7000000000000001,185,0.9,12.9
2007,1,4,4,30,0,0,0,60.44,988,0.8,56,0.9,12.3
2007,1,4,5,30,0,0,0,63.35,988,1,84,0.9,11.700000000000001
2007,1,4,6,30,0,0,0,67.93,988,1.1,96,0.9,11
2007,1,4,7,30,0,0,0,72.3,988,1.2000000000000002,98,0.9,10.5
2007,1,4,8,30,0,0,0,77.3,988,1.3,96,0.9,9.9
2007,1,4,9,30,0,0,0,81.65,988,1.4000000000000001,92,0.9,9.4
2007,1,4,10,30,0,0,0,84.8,988,1.5,88,0.9,9
2007,1,4,11,30,0,0,0,85.65,987,1.5,87,1,8.700000000000001
2007,1,4,12,30,0,0,0,85.53,987,1.5,88,1,8.5
2007,1,4,13,30,0,0,0,84.32000000000001,987,1.3,91,1.1,8.5
2007,1,4,14,30,0,0,0,81.26,988,1.1,95,1.1,8.9
2007,1,4,15,30,56,29,311,73.13,988,0.9,99,1.2000000000000002,10.4
2007,1,4,16,30,93,92,6,64.62,989,0.7000000000000001,149,1.2000000000000002,12.600000000000001
2007,1,4,17,30,223,170,135,59.94,989,0.9,216,1.3,14.200000000000001
2007,1,4,18,30,399,179,446,56.29,988,1.6,239,1.3,15.3
2007,1,4,19,30,564,91,871,54.5,987,2.5,247,1.3,16
2007,1,4,20,30,561,94,864,54.74,986,3.3000000000000003,249,1.3,16.3
2007,1,4,21,30,447,111,689,57.620000000000005,985,3.9000000000000004,247,1.5,16.1
2007,1,4,22,30,365,89,713,64.39,985,4.1000000000000005,242,1.7000000000000002,15.200000000000001
2007,1,4,23,30,16,16,0,71.57000000000001,985,4.1000000000000005,239,1.8,14.600000000000001
2007,1,5,0,30,16,16,0,86.89,985,3.6,231,2.1,12.700000000000001
2007,1,5,1,30,0,0,0,91.76,985,3.3000000000000003,246,2.1,12.4
2007,1,5,2,30,0,0,0,93.06,985,3.2,277,2,12.100000000000001
2007,1,5,3,30,0,0,0,90.81,985,3.2,307,1.7000000000000002,11.5
2007,1,5,4,30,0,0,0,86.81,985,3,322,1.4000000000000001,10.4
2007,1,5,5,30,0,0,0,84.27,985,3,324,1.1,9.3
2007,1,5,6,30,0,0,0,83.67,984,3.2,323,0.9,8.6
2007,1,5,7,30,0,0,0,82.41,984,3.7,326,0.8,8.1
2007,1,5,8,30,0,0,0,79.85000000000001,984,4.3,331,0.8,7.6000000000000005
2007,1,5,9,30,0,0,0,78.76,984,4.800000000000001,333,0.7000000000000001,7.1000000000000005
2007,1,5,10,30,0,0,0,79.42,984,5.4,334,0.6000000000000001,6.6000000000000005
2007,1,5,11,30,0,0,0,78.25,984,5.800000000000001,336,0.7000000000000001,6.1000000000000005
2007,1,5,12,30,0,0,0,76.68,985,6,343,0.7000000000000001,5.7
2007,1,5,13,30,0,0,0,76.06,986,6.1000000000000005,352,0.8,5.5
2007,1,5,14,30,0,0,0,72.93,987,6.4,183,0.7000000000000001,5.9
2007,1,5,15,30,39,30,101,63.63,988,7.1000000000000005,11,0.6000000000000001,7.4
2007,1,5,16,30,245,55,744,50.84,989,8,18,0.4,9.5
2007,1,5,17,30,419,66,892,33.79,990,8.5,21,0.30000000000000004,11.200000000000001
2007,1,5,18,30,551,74,966,25.09,990,8.4,20,0.2,12.200000000000001
2007,1,5,19,30,615,76,990,21.080000000000002,989,8.3,19,0.2,12.700000000000001
2007,1,5,20,30,612,79,982,18.68,989,8.200000000000001,20,0.2,12.9
2007,1,5,21,30,542,79,944,17.56,990,8,20,0.2,12.8
2007,1,5,22,30,415,69,886,17.69,990,7.7,20,0.2,12.5
2007,1,5,23,30,241,55,749,18.22,990,7.5,20,0.2,12.3
2007,1,6,0,30,57,26,402,23.42,992,5.300000000000001,19,0.2,9.9
2007,1,6,1,30,0,0,0,28.35,993,4.4,16,0.30000000000000004,8.6
2007,1,6,2,30,0,0,0,31.330000000000002,993,4,11,0.30000000000000004,7.9
2007,1,6,3,30,0,0,0,34.730000000000004,994,3.5,7,0.30000000000000004,7.2
2007,1,6,4,30,0,0,0,37.99,994,3.2,9,0.30000000000000004,6.6000000000000005
2007,1,6,5,30,0,0,0,38.88,994,3.2,16,0.30000000000000004,6.4
2007,1,6,6,30,0,0,0,38.04,994,3.4000000000000004,24,0.30000000000000004,6.300000000000001
2007,1,6,7,30,0,0,0,36.25,994,3.6,32,0.30000000000000004,6.2
2007,1,6,8,30,0,0,0,35.38,995,3.8000000000000003,36,0.30000000000000004,6
2007,1,6,9,30,0,0,0,36.69,995,3.9000000000000004,36,0.30000000000000004,5.7
2007,1,6,10,30,0,0,0,38.17,995,4,34,0.30000000000000004,5.4
2007,1,6,11,30,0,0,0,39.160000000000004,995,3.9000000000000004,33,0.30000000000000004,5.1000000000000005
2007,1,6,12,30,0,0,0,38.86,995,3.5,30,0.4,4.800000000000001
2007,1,6,13,30,0,0,0,39.1,996,3.1,28,0.4,4.5
2007,1,6,14,30,0,0,0,37.12,996,3.2,28,0.5,5
2007,1,6,15,30,39,30,108,32.29,996,3.6,29,0.5,7.2
2007,1,6,16,30,241,53,735,24.66,996,3.7,29,0.5,10.5
2007,1,6,17,30,409,67,864,18.080000000000002,996,3.2,23,0.5,13.8
2007,1,6,18,30,531,75,921,15.01,995,2.5,187,0.5,16.400000000000002
2007,1,6,19,30,594,79,944,18.47,994,2.1,334,0.5,18.2
2007,1,6,20,30,593,81,939,18.41,993,2.4000000000000004,301,0.5,19.1
2007,1,6,21,30,524,80,902,19.39,993,2.9000000000000004,289,0.5,19.1
2007,1,6,22,30,396,73,825,22.02,992,2.8000000000000003,286,0.6000000000000001,18.1
2007,1,6,23,30,228,58,678,29.13,992,2.6,283,0.6000000000000001,17.3
2007,1,7,0,30,52,27,322,46.63,993,1.5,301,0.7000000000000001,12.4
2007,1,7,1,30,0,0,0,50.96,993,1.4000000000000001,331,0.7000000000000001,10.700000000000001
2007,1,7,2,30,0,0,0,52.18,993,1.8,186,0.7000000000000001,10
2007,1,7,3,30,0,0,0,48.92,994,2.8000000000000003,34,0.8,9.700000000000001
2007,1,7,4,30,0,0,0,44.63,994,3.7,48,0.8,9.4
2007,1,7,5,30,0,0,0,40.94,995,4.1000000000000005,51,0.8,9.1
2007,1,7,6,30,0,0,0,36.57,995,4.2,50,0.8,9.1
2007,1,7,7,30,0,0,0,33.13,995,4.1000000000000005,46,0.8,9.3
2007,1,7,8,30,0,0,0,33.12,995,3.8000000000000003,43,0.8,9.5
2007,1,7,9,30,0,0,0,35.47,995,3.7,41,0.8,9.8
2007,1,7,10,30,0,0,0,38.49,995,3.8000000000000003,40,0.7000000000000001,9.9
2007,1,7,11,30,0,0,0,41.49,995,4,38,0.7000000000000001,9.9
2007,1,7,12,30,0,0,0,43.77,996,4.1000000000000005,39,0.7000000000000001,9.9
2007,1,7,13,30,0,0,0,45.410000000000004,996,4.2,40,0.7000000000000001,9.8
2007,1,7,14,30,0,0,0,44.96,997,4.3,41,0.7000000000000001,10.3
2007,1,7,15,30,39,30,100,41.2,997,4.3,40,0.8,12
2007,1,7,16,30,231,60,665,35.64,998,4.6000000000000005,41,0.8,14.9
2007,1,7,17,30,398,73,818,31.76,998,5.1000000000000005,45,0.8,17.5
2007,1,7,18,30,510,100,825,26.78,997,5.300000000000001,46,0.8,19.400000000000002
2007,1,7,19,30,577,102,868,23.73,996,5,44,0.7000000000000001,20.6
2007,1,7,20,30,579,98,879,21.97,996,4.7,41,0.7000000000000001,21.200000000000003
2007,1,7,21,30,512,98,837,21.47,995,4.6000000000000005,39,0.7000000000000001,21.3
2007,1,7,22,30,389,85,771,22.39,995,4.1000000000000005,37,0.7000000000000001,20.700000000000003
2007,1,7,23,30,225,65,632,24.85,995,3.8000000000000003,37,0.7000000000000001,20.200000000000003
2007,1,8,0,30,50,35,181,37.160000000000004,995,2.4000000000000004,34,0.6000000000000001,15.3
2007,1,8,1,30,0,0,0,41.04,995,2.5,34,0.6000000000000001,13.700000000000001
2007,1,8,2,30,0,0,0,41.9,995,2.9000000000000004,35,0.6000000000000001,13.100000000000001
2007,1,8,3,30,0,0,0,41.9,996,3.3000000000000003,36,0.6000000000000001,12.700000000000001
2007,1,8,4,30,0,0,0,41.37,996,3.6,38,0.6000000000000001,12.4
2007,1,8,5,30,0,0,0,40.35,996,3.8000000000000003,40,0.6000000000000001,12.3
2007,1,8,6,30,0,0,0,40.13,995,3.8000000000000003,41,0.6000000000000001,12.100000000000001
2007,1,8,7,30,0,0,0,40.04,995,3.9000000000000004,42,0.6000000000000001,11.9
2007,1,8,8,30,0,0,0,40.14,995,4.1000000000000005,43,0.6000000000000001,11.700000000000001
2007,1,8,9,30,0,0,0,40.08,994,4.4,43,0.6000000000000001,11.600000000000001
2007,1,8,10,30,0,0,0,40.160000000000004,994,4.7,43,0.6000000000000001,11.4
2007,1,8,11,30,0,0,0,39.81,993,4.9,43,0.5,11.200000000000001
2007,1,8,12,30,0,0,0,39.26,993,5.2,43,0.5,11
2007,1,8,13,30,0,0,0,38.81,993,5.5,43,0.5,10.9
2007,1,8,14,30,0,0,0,37.4,993,5.9,43,0.5,11.200000000000001
2007,1,8,15,30,42,30,146,32.86,994,6.1000000000000005,42,0.4,13.100000000000001
2007,1,8,16,30,236,67,660,27.41,994,6.4,43,0.4,16.3
2007,1,8,17,30,407,82,817,22.46,994,6.5,45,0.4,19.6
2007,1,8,18,30,531,92,882,18.03,993,6.300000000000001,48,0.4,22
2007,1,8,19,30,597,94,916,15.31,992,5.9,51,0.4,23.6
2007,1,8,20,30,598,93,920,13.73,991,5.4,55,0.4,24.5
2007,1,8,21,30,524,103,847,12.97,990,4.9,57,0.4,24.8
2007,1,8,22,30,400,90,779,13.540000000000001,990,4.1000000000000005,56,0.4,23.900000000000002
2007,1,8,23,30,232,70,633,16.740000000000002,990,3.6,55,0.4,23.200000000000003
2007,1,9,0,30,55,34,247,26.01,990,2.7,52,0.4,17.6
2007,1,9,1,30,0,0,0,29.82,990,3,50,0.4,15.9
2007,1,9,2,30,0,0,0,31.63,990,3.4000000000000004,49,0.4,15.200000000000001
2007,1,9,3,30,0,0,0,32.71,990,3.8000000000000003,49,0.4,14.9
2007,1,9,4,30,0,0,0,34,990,3.9000000000000004,49,0.4,14.700000000000001
2007,1,9,5,30,0,0,0,35.71,990,3.8000000000000003,50,0.5,14.5
2007,1,9,6,30,0,0,0,38.11,990,3.5,51,0.5,14.200000000000001
2007,1,9,7,30,0,0,0,40.45,989,3.4000000000000004,51,0.5,13.9
2007,1,9,8,30,0,0,0,42.17,989,3.4000000000000004,52,0.5,13.700000000000001
2007,1,9,9,30,0,0,0,43.09,989,3.5,53,0.5,13.600000000000001
2007,1,9,10,30,0,0,0,43.84,989,3.5,54,0.5,13.4
2007,1,9,11,30,0,0,0,44.22,989,3.5,54,0.5,13.3
2007,1,9,12,30,0,0,0,44.71,989,3.6,54,0.5,13.100000000000001
2007,1,9,13,30,0,0,0,45.28,989,3.6,55,0.5,12.8
2007,1,9,14,30,0,0,0,43.54,989,3.9000000000000004,55,0.5,13.200000000000001
2007,1,9,15,30,55,34,238,37.89,990,4.5,55,0.5,15.200000000000001
2007,1,9,16,30,229,74,599,31.810000000000002,990,4.6000000000000005,57,0.5,18.1
2007,1,9,17,30,394,94,752,27.09,990,3.7,70,0.5,21
2007,1,9,18,30,522,93,860,21.51,989,2.4000000000000004,101,0.6000000000000001,23.5
2007,1,9,19,30,587,98,887,17.85,988,1.6,142,0.6000000000000001,24.8
2007,1,9,20,30,587,99,885,16.990000000000002,987,1.4000000000000001,180,0.6000000000000001,25.200000000000003
2007,1,9,21,30,521,96,851,17.48,987,1.4000000000000001,204,0.6000000000000001,24.900000000000002
2007,1,9,22,30,397,87,775,18.92,986,1.4000000000000001,221,0.6000000000000001,23.900000000000002
2007,1,9,23,30,209,62,570,24.32,986,1.3,229,0.6000000000000001,23.1
2007,1,10,0,30,46,30,175,34.03,986,0.9,277,0.7000000000000001,19
2007,1,10,1,30,0,0,0,36.31,986,0.8,323,0.7000000000000001,17.6
2007,1,10,2,30,0,0,0,39.300000000000004,987,0.7000000000000001,183,0.7000000000000001,16.900000000000002
2007,1,10,3,30,0,0,0,39.84,987,0.7000000000000001,37,0.8,16.6
2007,1,10,4,30,0,0,0,40.29,987,0.6000000000000001,85,0.8,16.3
2007,1,10,5,30,0,0,0,43.33,987,0.8,128,0.8,15.5
2007,1,10,6,30,0,0,0,49.82,987,0.9,135,0.8,14.700000000000001
2007,1,10,7,30,0,0,0,54.93,987,0.9,119,0.8,14.100000000000001
2007,1,10,8,30,0,0,0,57.6,986,0.9,103,0.8,13.700000000000001
2007,1,10,9,30,0,0,0,58.230000000000004,986,1.1,94,0.8,13.5
2007,1,10,10,30,0,0,0,58.09,985,1.2000000000000002,89,0.8,13.200000000000001
2007,1,10,11,30,0,0,0,56.67,985,1.3,87,0.8,13
2007,1,10,12,30,0,0,0,55.08,984,1.5,90,0.8,12.8
2007,1,10,13,30,0,0,0,54.31,984,1.6,96,0.8,12.5
2007,1,10,14,30,0,0,0,52.480000000000004,984,1.6,104,0.8,12.600000000000001
2007,1,10,15,30,31,30,13,49.120000000000005,984,1.5,107,0.8,13.8
2007,1,10,16,30,213,90,479,48.88,984,1.5,110,0.8,15.4
2007,1,10,17,30,334,117,542,43.24,984,1.6,128,0.8,16.5
2007,1,10,18,30,434,153,561,43.94,984,1.6,155,0.8,17.2
2007,1,10,19,30,546,172,676,43.38,983,1.7000000000000002,175,0.8,17.6
2007,1,10,20,30,398,247,271,43.56,983,1.9000000000000001,183,0.8,17.6
2007,1,10,21,30,478,176,602,44.78,982,1.9000000000000001,183,0.8,17.3
2007,1,10,22,30,318,135,455,48.49,982,1.7000000000000002,175,0.8,16.5
2007,1,10,23,30,206,110,366,53.64,982,1.5,169,0.8,16
2007,1,11,0,30,46,38,84,72.43,982,1.1,147,0.8,12.600000000000001
2007,1,11,1,30,0,0,0,82.73,982,1.2000000000000002,136,0.8,11.3
2007,1,11,2,30,0,0,0,90.8,982,1.3,128,0.8,10.600000000000001
2007,1,11,3,30,0,0,0,97.28,983,1.5,124,0.9,10
2007,1,11,4,30,0,0,0,100,983,1.6,128,0.9,9.700000000000001
2007,1,11,5,30,0,0,0,100,983,1.6,138,0.9,9.8
2007,1,11,6,30,0,0,0,100,982,1.5,151,0.9,10.100000000000001
2007,1,11,7,30,0,0,0,100,982,1.4000000000000001,165,0.9,10.700000000000001
2007,1,11,8,30,0,0,0,99.55,982,1.1,179,0.9,11.100000000000001
2007,1,11,9,30,0,0,0,95.62,982,1,181,1,11.200000000000001
2007,1,11,10,30,0,0,0,92.68,982,1,175,1,11.200000000000001
2007,1,11,11,30,0,0,0,90.92,981,1,180,1.1,11.100000000000001
2007,1,11,12,30,0,0,0,89.9,981,0.8,194,1.1,11
2007,1,11,13,30,0,0,0,90.37,982,0.8,203,1.2000000000000002,10.8
2007,1,11,14,30,0,0,0,89.27,982,1,202,1.2000000000000002,10.700000000000001
2007,1,11,15,30,25,25,0,85.35000000000001,982,1.6,201,1.3,11.200000000000001
2007,1,11,16,30,104,97,25,82.03,982,2.3000000000000003,209,1.3,11.700000000000001
2007,1,11,17,30,112,112,0,78.24,983,3,218,1.3,12.3
2007,1,11,18,30,370,211,318,73.65,982,3.5,225,1.3,12.9
2007,1,11,19,30,340,259,146,68.98,982,3.9000000000000004,230,1.3,13.3
2007,1,11,20,30,270,240,54,65.08,981,4.1000000000000005,232,1.2000000000000002,13.4
2007,1,11,21,30,23,23,0,63.88,981,4.2,233,1.2000000000000002,12.9
2007,1,11,22,30,123,123,0,64.04,981,4.2,234,1.2000000000000002,12.200000000000001
2007,1,11,23,30,188,86,386,63,981,4.2,235,1.2000000000000002,11.8
2007,1,12,0,30,59,37,241,68.52,981,3.1,241,1.2000000000000002,10
2007,1,12,1,30,0,0,0,71.58,981,2.5,250,1.1,8.9
2007,1,12,2,30,0,0,0,71.89,981,2.3000000000000003,264,0.9,8.3
2007,1,12,3,30,0,0,0,70.45,981,2.1,283,0.8,7.800000000000001
2007,1,12,4,30,0,0,0,68.05,981,1.9000000000000001,306,0.7000000000000001,7.300000000000001
2007,1,12,5,30,0,0,0,67.03,981,1.8,327,0.6000000000000001,6.6000000000000005
2007,1,12,6,30,0,0,0,66.95,981,1.8,339,0.6000000000000001,5.9
2007,1,12,7,30,0,0,0,67.88,981,1.8,343,0.5,5.2
2007,1,12,8,30,0,0,0,68.66,981,1.9000000000000001,342,0.5,4.6000000000000005
2007,1,12,9,30,0,0,0,69.4,981,2.2,341,0.5,4
2007,1,12,10,30,0,0,0,69.23,981,2.5,340,0.4,3.4000000000000004
2007,1,12,11,30,0,0,0,67.63,981,2.7,340,0.4,2.9000000000000004
2007,1,12,12,30,0,0,0,65.53,981,2.9000000000000004,340,0.4,2.5
2007,1,12,13,30,0,0,0,63.160000000000004,982,3,340,0.4,2.4000000000000004
2007,1,12,14,30,0,0,0,59.550000000000004,982,3.3000000000000003,344,0.4,3
2007,1,12,15,30,43,31,145,52.980000000000004,983,4.1000000000000005,350,0.30000000000000004,4.800000000000001
2007,1,12,16,30,256,49,796,43.83,983,4.5,350,0.30000000000000004,7
2007,1,12,17,30,429,62,913,33.51,984,4.2,344,0.30000000000000004,8.700000000000001
2007,1,12,18,30,557,70,966,27.34,984,3.9000000000000004,331,0.30000000000000004,9.8
2007,1,12,19,30,624,73,989,23.87,983,3.9000000000000004,317,0.30000000000000004,10.4
2007,1,12,20,30,626,74,987,22,983,4.1000000000000005,306,0.30000000000000004,10.700000000000001
2007,1,12,21,30,560,74,958,21.29,983,4.2,298,0.30000000000000004,10.700000000000001
2007,1,12,22,30,341,121,540,21.79,983,4.1000000000000005,293,0.30000000000000004,10.200000000000001
2007,1,12,23,30,228,54,649,22.34,984,4,292,0.30000000000000004,9.9
2007,1,13,0,30,74,30,459,34.21,985,2.4000000000000004,294,0.30000000000000004,6.300000000000001
2007,1,13,1,30,0,0,0,39.85,985,2,304,0.30000000000000004,4.800000000000001
2007,1,13,2,30,0,0,0,41.69,986,1.8,319,0.30000000000000004,4.1000000000000005
2007,1,13,3,30,0,0,0,42.67,986,1.7000000000000002,338,0.30000000000000004,3.5
2007,1,13,4,30,0,0,0,42.160000000000004,986,1.8,180,0.30000000000000004,3.1
2007,1,13,5,30,0,0,0,41.230000000000004,987,2,23,0.30000000000000004,2.7
2007,1,13,6,30,0,0,0,39.6,987,2.4000000000000004,40,0.30000000000000004,2.5
2007,1,13,7,30,0,0,0,38.550000000000004,987,2.9000000000000004,49,0.30000000000000004,2.2
2007,1,13,8,30,0,0,0,38.67,988,3.4000000000000004,53,0.30000000000000004,2
2007,1,13,9,30,0,0,0,40.97,988,3.8000000000000003,53,0.30000000000000004,1.8
2007,1,13,10,30,0,0,0,42.87,988,4.1000000000000005,50,0.30000000000000004,1.6
2007,1,13,11,30,0,0,0,43.5,988,4.5,47,0.30000000000000004,1.5
2007,1,13,12,30,0,0,0,42.81,988,4.9,44,0.30000000000000004,1.4000000000000001
2007,1,13,13,30,0,0,0,42.410000000000004,989,5.1000000000000005,43,0.30000000000000004,1.3
2007,1,13,14,30,0,0,0,40.75,989,5.4,44,0.30000000000000004,1.7000000000000002
2007,1,13,15,30,43,31,136,36.24,990,6.1000000000000005,45,0.30000000000000004,3.2
2007,1,13,16,30,253,56,752,29.28,990,6.5,49,0.30000000000000004,5.5
2007,1,13,17,30,427,70,882,23.6,991,6.1000000000000005,52,0.30000000000000004,7.5
2007,1,13,18,30,555,79,941,20.71,991,5.1000000000000005,52,0.30000000000000004,8.9
2007,1,13,19,30,623,82,967,18.740000000000002,990,4.2,49,0.30000000000000004,9.700000000000001
2007,1,13,20,30,626,82,969,17.04,990,3.7,40,0.30000000000000004,10.100000000000001
2007,1,13,21,30,569,80,956,16.07,990,3.6,29,0.2,10
2007,1,13,22,30,442,73,896,16.31,990,3.8000000000000003,23,0.2,9.5
2007,1,13,23,30,268,59,770,17.2,990,3.8000000000000003,22,0.2,9.1
2007,1,14,0,30,79,32,473,27.93,990,2.4000000000000004,25,0.2,5
2007,1,14,1,30,0,0,0,34.660000000000004,991,2.3000000000000003,31,0.30000000000000004,3.2
2007,1,14,2,30,0,0,0,36.69,991,2.3000000000000003,37,0.30000000000000004,2.4000000000000004
2007,1,14,3,30,0,0,0,37.79,992,2.2,42,0.30000000000000004,1.9000000000000001
2007,1,14,4,30,0,0,0,38.26,992,2.1,45,0.30000000000000004,1.5
2007,1,14,5,30,0,0,0,37.9,992,2,48,0.30000000000000004,1.3
2007,1,14,6,30,0,0,0,36.74,992,1.9000000000000001,51,0.4,1.3
2007,1,14,7,30,0,0,0,35.52,992,1.8,52,0.4,1.3
2007,1,14,8,30,0,0,0,34.75,992,1.7000000000000002,50,0.4,1.3
2007,1,14,9,30,0,0,0,34.51,992,1.7000000000000002,47,0.4,1.2000000000000002
2007,1,14,10,30,0,0,0,34.05,992,1.7000000000000002,44,0.4,1.2000000000000002
2007,1,14,11,30,0,0,0,33.910000000000004,992,1.7000000000000002,43,0.4,1.1
