Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Relative Humidity,Pressure,Wind Speed,Wind Direction,Precipitable Water,Temperature
2014,1,5,9,30,0,0,0,42.050000000000004,987,3.4000000000000004,43,0.6000000000000001,10.5
2014,1,5,10,30,0,0,0,36.94,987,4,47,0.6000000000000001,10.5
2014,1,5,11,30,0,0,0,33.93,987,4.5,49,0.6000000000000001,10.600000000000001
2014,1,5,12,30,0,0,0,32.06,988,4.9,50,0.6000000000000001,10.600000000000001
2014,1,5,13,30,0,0,0,31.02,988,5,50,0.5,10.5
2014,1,5,14,30,0,0,0,29.64,989,5.300000000000001,49,0.5,10.700000000000001
2014,1,5,15,30,66,25,479,26.45,989,5.7,48,0.4,12.3
2014,1,5,16,30,250,47,791,22.14,990,5.9,49,0.4,15.100000000000001
2014,1,5,17,30,424,58,925,18.93,990,5.6000000000000005,51,0.30000000000000004,18
2014,1,5,18,30,547,67,970,16.82,990,5.1000000000000005,52,0.30000000000000004,20.200000000000003
2014,1,5,19,30,611,69,995,14.82,989,4.5,52,0.30000000000000004,21.6
2014,1,5,20,30,610,69,994,12.89,989,3.9000000000000004,52,0.30000000000000004,22.400000000000002
2014,1,5,21,30,542,67,967,11.36,989,3.4000000000000004,51,0.30000000000000004,22.6
2014,1,5,22,30,415,61,907,11.08,989,2.8000000000000003,49,0.30000000000000004,21.900000000000002
2014,1,5,23,30,244,49,783,13.85,989,2.3000000000000003,48,0.30000000000000004,21.3
2014,1,6,0,30,60,25,454,23.56,989,1.3,33,0.30000000000000004,15.9
2014,1,6,1,30,0,0,0,28.64,990,1.5,36,0.30000000000000004,13.8
2014,1,6,2,30,0,0,0,33.1,990,1.9000000000000001,45,0.30000000000000004,12.700000000000001
2014,1,6,3,30,0,0,0,36.230000000000004,991,2.3000000000000003,50,0.4,12
2014,1,6,4,30,0,0,0,36.34,991,2.7,53,0.4,11.700000000000001
2014,1,6,5,30,0,0,0,35.03,991,3.2,55,0.4,11.5
2014,1,6,6,30,0,0,0,33.57,992,3.5,54,0.4,11.5
2014,1,6,7,30,0,0,0,33.160000000000004,991,3.8000000000000003,53,0.4,11.4
2014,1,6,8,30,0,0,0,32.980000000000004,991,3.8000000000000003,50,0.4,11.200000000000001
2014,1,6,9,30,0,0,0,32.61,991,3.7,48,0.4,11
2014,1,6,10,30,0,0,0,32.24,991,3.7,47,0.4,10.9
2014,1,6,11,30,0,0,0,31.78,991,4,47,0.4,10.8
2014,1,6,12,30,0,0,0,31.61,991,4.2,48,0.4,10.600000000000001
2014,1,6,13,30,0,0,0,31.69,991,4.2,50,0.5,10.4
2014,1,6,14,30,0,0,0,30.85,992,4.3,50,0.4,10.700000000000001
2014,1,6,15,30,66,26,471,27.330000000000002,993,4.800000000000001,50,0.4,12.600000000000001
2014,1,6,16,30,249,49,782,22.580000000000002,993,4.9,52,0.4,15.5
2014,1,6,17,30,418,61,901,19.990000000000002,993,4.3,57,0.4,18.5
2014,1,6,18,30,542,67,959,17.86,993,3.2,63,0.4,20.8
2014,1,6,19,30,606,71,980,13.76,992,1.7000000000000002,57,0.4,22.200000000000003
2014,1,6,20,30,600,73,965,13.59,991,0.9,196,0.5,22.700000000000003
2014,1,6,21,30,533,71,937,15.67,990,1.1,334,0.5,22.400000000000002
2014,1,6,22,30,300,138,413,17.72,990,1.3,320,0.5,21.400000000000002
2014,1,6,23,30,213,49,652,22.56,990,1.2000000000000002,315,0.5,20.700000000000003
2014,1,7,0,30,36,28,97,37.08,990,1.2000000000000002,332,0.5,15.200000000000001
2014,1,7,1,30,0,0,0,39.03,990,1.5,171,0.5,13.4
2014,1,7,2,30,0,0,0,39.59,990,1.7000000000000002,15,0.5,12.700000000000001
2014,1,7,3,30,0,0,0,38.87,990,1.9000000000000001,35,0.6000000000000001,12.4
2014,1,7,4,30,0,0,0,37.88,990,2,42,0.6000000000000001,12.4
2014,1,7,5,30,0,0,0,37.83,990,2,44,0.7000000000000001,12.5
2014,1,7,6,30,0,0,0,37.68,990,1.9000000000000001,47,0.7000000000000001,12.600000000000001
2014,1,7,7,30,0,0,0,38.34,989,1.9000000000000001,47,0.7000000000000001,12.5
2014,1,7,8,30,0,0,0,39,989,1.9000000000000001,47,0.7000000000000001,12.200000000000001
2014,1,7,9,30,0,0,0,39.43,989,1.9000000000000001,49,0.8,11.700000000000001
2014,1,7,10,30,0,0,0,39.4,989,1.9000000000000001,49,0.8,11.4
2014,1,7,11,30,0,0,0,39.550000000000004,988,1.8,50,0.9,11.200000000000001
2014,1,7,12,30,0,0,0,38.9,988,1.7000000000000002,53,1,11.3
2014,1,7,13,30,0,0,0,38.27,988,1.6,60,1.1,11.5
2014,1,7,14,30,0,0,0,37.35,988,1.6,69,1.2000000000000002,12
2014,1,7,15,30,56,27,347,34.56,989,2,76,1.3,14
2014,1,7,16,30,143,101,167,29.8,989,2.4000000000000004,81,1.4000000000000001,16.6
2014,1,7,17,30,299,143,393,27.47,990,1.6,84,1.5,18.5
2014,1,7,18,30,359,210,300,25.22,989,0.6000000000000001,146,1.6,19.900000000000002
2014,1,7,19,30,265,235,54,22.17,988,0.7000000000000001,228,1.7000000000000002,20.8
2014,1,7,20,30,374,250,228,21.61,987,1.4000000000000001,255,1.7000000000000002,21.700000000000003
2014,1,7,21,30,259,218,82,23,987,1.8,256,1.6,21.6
2014,1,7,22,30,287,150,348,26.830000000000002,987,1.7000000000000002,247,1.6,20.1
2014,1,7,23,30,115,99,61,35.72,987,1.6,242,1.6,18.900000000000002
2014,1,8,0,30,31,29,22,45.57,987,1.6,253,1.4000000000000001,15.700000000000001
2014,1,8,1,30,0,0,0,50.19,988,1.3,277,1.3,14.9
2014,1,8,2,30,0,0,0,51.99,988,0.9,321,1.2000000000000002,14.600000000000001
2014,1,8,3,30,0,0,0,52.870000000000005,988,0.6000000000000001,187,1,14.100000000000001
2014,1,8,4,30,0,0,0,52.86,988,0.5,39,0.9,13.8
2014,1,8,5,30,0,0,0,54.480000000000004,988,0.5,50,0.8,13.3
2014,1,8,6,30,0,0,0,57.46,988,0.6000000000000001,39,0.8,12.600000000000001
2014,1,8,7,30,0,0,0,59.61,988,0.9,27,0.8,11.9
2014,1,8,8,30,0,0,0,59.4,988,1.2000000000000002,32,0.7000000000000001,11.3
2014,1,8,9,30,0,0,0,57.03,987,1.3,50,0.7000000000000001,10.9
2014,1,8,10,30,0,0,0,55.57,987,1.3,66,0.7000000000000001,10.5
2014,1,8,11,30,0,0,0,55.120000000000005,987,1.1,67,0.7000000000000001,10.200000000000001
2014,1,8,12,30,0,0,0,56.96,987,1.1,51,0.7000000000000001,9.8
2014,1,8,13,30,0,0,0,57.47,987,1.3,47,0.7000000000000001,9.3
2014,1,8,14,30,0,0,0,55.27,987,1.4000000000000001,58,0.7000000000000001,9.3
2014,1,8,15,30,37,30,78,51.870000000000005,988,1.9000000000000001,59,0.7000000000000001,10.600000000000001
2014,1,8,16,30,124,102,85,45.35,989,2.4000000000000004,51,0.7000000000000001,13.100000000000001
2014,1,8,17,30,346,99,621,37.22,989,1.9000000000000001,42,0.8,15.700000000000001
2014,1,8,18,30,438,140,598,32,988,1.1,181,0.8,17.900000000000002
2014,1,8,19,30,489,162,594,29.1,987,1.2000000000000002,306,0.9,19.5
2014,1,8,20,30,461,202,470,27.55,986,1.7000000000000002,286,0.9,20.200000000000003
2014,1,8,21,30,399,186,429,27.57,986,1.8,281,1,20.200000000000003
2014,1,8,22,30,396,72,813,29.78,986,1.9000000000000001,269,1,19.3
2014,1,8,23,30,231,58,673,34.27,986,1.9000000000000001,260,1,18.6
2014,1,9,0,30,57,28,342,49.17,986,1.7000000000000002,257,1.1,14.8
2014,1,9,1,30,0,0,0,55.74,986,1.3,269,1.1,13.600000000000001
2014,1,9,2,30,0,0,0,61.07,986,1,283,1.1,13
2014,1,9,3,30,0,0,0,64.37,987,0.7000000000000001,294,1.1,12.600000000000001
2014,1,9,4,30,0,0,0,66.01,987,0.30000000000000004,308,1.1,12.3
2014,1,9,5,30,0,0,0,67.81,987,0.2,202,1.2000000000000002,12
2014,1,9,6,30,0,0,0,69.15,987,0.5,85,1.2000000000000002,11.700000000000001
2014,1,9,7,30,0,0,0,70.47,987,0.6000000000000001,84,1.3,11.4
2014,1,9,8,30,0,0,0,72.04,987,0.6000000000000001,89,1.4000000000000001,11
2014,1,9,9,30,0,0,0,74.18,986,0.6000000000000001,93,1.4000000000000001,10.5
2014,1,9,10,30,0,0,0,75.77,986,0.5,74,1.3,10.100000000000001
2014,1,9,11,30,0,0,0,77.60000000000001,986,0.6000000000000001,198,1.2000000000000002,9.600000000000001
2014,1,9,12,30,0,0,0,81.21000000000001,987,1.2000000000000002,175,1.1,8.8
2014,1,9,13,30,0,0,0,83.52,987,1.7000000000000002,16,1,8.3
2014,1,9,14,30,0,0,0,79.91,987,2,33,0.9,8.6
2014,1,9,15,30,36,30,70,70.48,988,2.4000000000000004,41,0.8,10.100000000000001
2014,1,9,16,30,88,88,0,61.61,988,2.2,33,0.8,11.9
2014,1,9,17,30,243,171,180,53.71,988,1.6,182,0.9,13.8
2014,1,9,18,30,242,213,58,46.56,987,1.8,318,1,15.8
2014,1,9,19,30,349,256,168,41.18,986,3,293,1.2000000000000002,17.5
2014,1,9,20,30,482,177,552,36.29,985,3.9000000000000004,292,1.4000000000000001,18.7
2014,1,9,21,30,413,178,470,34.07,985,3.9000000000000004,295,1.4000000000000001,19.1
2014,1,9,22,30,254,170,210,36.04,984,3.3000000000000003,299,1.4000000000000001,18.7
2014,1,9,23,30,231,56,673,39.34,984,2.8000000000000003,301,1.4000000000000001,18.2
2014,1,10,0,30,60,28,352,57.64,985,1.3,299,1.3,13.700000000000001
2014,1,10,1,30,0,0,0,66.9,985,1.2000000000000002,327,1.3,12
2014,1,10,2,30,0,0,0,71.46000000000001,986,1.6,183,1.3,11.3
2014,1,10,3,30,0,0,0,73.58,986,2.1,25,1.3,10.9
2014,1,10,4,30,0,0,0,74.63,987,2.4000000000000004,32,1.3,10.600000000000001
2014,1,10,5,30,0,0,0,76.22,987,2.7,33,1.2000000000000002,10.200000000000001
2014,1,10,6,30,0,0,0,77.31,987,2.9000000000000004,34,1.2000000000000002,9.9
2014,1,10,7,30,0,0,0,78.44,987,3,35,1.2000000000000002,9.600000000000001
2014,1,10,8,30,0,0,0,79.94,987,3.1,33,1.1,9.3
2014,1,10,9,30,0,0,0,82.15,987,3.5,29,1.1,8.9
2014,1,10,10,30,0,0,0,82.81,987,4,28,1.1,8.8
2014,1,10,11,30,0,0,0,81.9,987,4.2,32,1.1,8.8
2014,1,10,12,30,0,0,0,77.7,987,4.2,34,1.1,9.1
2014,1,10,13,30,0,0,0,72.84,987,4.1000000000000005,36,1.1,9.4
2014,1,10,14,30,0,0,0,66.68,988,4,39,1.1,10.200000000000001
2014,1,10,15,30,35,30,58,56.26,988,4.1000000000000005,45,1.2000000000000002,12.600000000000001
2014,1,10,16,30,234,54,697,45.56,989,3.3000000000000003,52,1.2000000000000002,15.8
2014,1,10,17,30,398,68,825,38.34,989,1.8,71,1.2000000000000002,19.1
2014,1,10,18,30,404,186,436,29.28,989,0.9,153,1.2000000000000002,21.5
2014,1,10,19,30,583,80,908,27.47,988,1.2000000000000002,229,1.2000000000000002,22.400000000000002
2014,1,10,20,30,583,81,906,27.92,987,1.7000000000000002,237,1.2000000000000002,22.6
2014,1,10,21,30,522,75,889,28.97,986,1.8,238,1.2000000000000002,22.400000000000002
2014,1,10,22,30,401,69,823,31.62,986,1.7000000000000002,241,1.2000000000000002,21.5
2014,1,10,23,30,236,55,689,36.89,986,1.6,242,1.3,20.8
2014,1,11,0,30,63,28,384,53.68,987,1.3,253,1.3,16.3
2014,1,11,1,30,0,0,0,61.230000000000004,987,0.9,281,1.4000000000000001,14.5
2014,1,11,2,30,0,0,0,66.57000000000001,988,0.7000000000000001,325,1.3,13.600000000000001
2014,1,11,3,30,0,0,0,67.86,988,0.8,192,1.3,13.200000000000001
2014,1,11,4,30,0,0,0,67.4,988,0.9,39,1.3,13
2014,1,11,5,30,0,0,0,67.45,988,1.1,49,1.2000000000000002,12.700000000000001
2014,1,11,6,30,0,0,0,68.04,988,1.2000000000000002,51,1.2000000000000002,12.5
2014,1,11,7,30,0,0,0,66.77,988,1.3,51,1.2000000000000002,12.4
2014,1,11,8,30,0,0,0,64.16,988,1.4000000000000001,50,1.2000000000000002,12.5
2014,1,11,9,30,0,0,0,61.1,988,1.4000000000000001,52,1.2000000000000002,12.600000000000001
2014,1,11,10,30,0,0,0,57.660000000000004,988,1.5,55,1.2000000000000002,12.700000000000001
2014,1,11,11,30,0,0,0,54.89,989,1.5,58,1.2000000000000002,12.700000000000001
2014,1,11,12,30,0,0,0,53.22,989,1.5,60,1.2000000000000002,12.600000000000001
2014,1,11,13,30,0,0,0,52.89,989,1.5,60,1.1,12.3
2014,1,11,14,30,0,0,0,50.83,989,1.5,59,1.1,12.600000000000001
2014,1,11,15,30,59,28,357,44.57,990,1.8,59,1.1,14.9
2014,1,11,16,30,233,57,680,38.12,990,2,66,1.1,17.8
2014,1,11,17,30,399,72,814,32.34,990,1.2000000000000002,117,1.1,20.3
2014,1,11,18,30,524,76,890,27.330000000000002,989,1.1,203,1.1,22.400000000000002
2014,1,11,19,30,589,80,914,25.72,988,2,251,1.1,23.200000000000003
2014,1,11,20,30,591,82,915,26.68,987,2.7,261,1,23.200000000000003
2014,1,11,21,30,523,87,863,28.26,987,3.1,264,1,22.8
2014,1,11,22,30,330,129,492,31.28,987,3.1,265,1,21.700000000000003
2014,1,11,23,30,204,74,491,34.89,987,2.9000000000000004,265,1.1,21
2014,1,12,0,30,48,33,159,52.92,987,1.7000000000000002,271,1.1,16.400000000000002
2014,1,12,1,30,0,0,0,59.19,988,1.3,295,1.1,15.3
2014,1,12,2,30,0,0,0,64.69,988,1,327,1.2000000000000002,14.600000000000001
2014,1,12,3,30,0,0,0,67.15,988,0.9,349,1.3,14.100000000000001
2014,1,12,4,30,0,0,0,68.36,988,0.8,180,1.4000000000000001,13.700000000000001
2014,1,12,5,30,0,0,0,69.19,988,0.8,6,1.5,13.4
2014,1,12,6,30,0,0,0,70.14,988,0.9,11,1.5,13
2014,1,12,7,30,0,0,0,70.57000000000001,988,1,11,1.3,12.600000000000001
2014,1,12,8,30,0,0,0,71.7,988,1.2000000000000002,5,1.1,12
2014,1,12,9,30,0,0,0,72.23,988,1.5,5,0.9,11.700000000000001
2014,1,12,10,30,0,0,0,73.29,987,1.7000000000000002,12,0.8,11.3
2014,1,12,11,30,0,0,0,74.96000000000001,987,2,21,0.7000000000000001,10.8
2014,1,12,12,30,0,0,0,77.3,987,2.2,28,0.6000000000000001,10.200000000000001
2014,1,12,13,30,0,0,0,77.29,987,2.5,26,0.6000000000000001,9.8
2014,1,12,14,30,0,0,0,74.79,988,3.1,20,0.6000000000000001,9.700000000000001
2014,1,12,15,30,65,26,442,67.96000000000001,988,4.2,17,0.6000000000000001,11.100000000000001
2014,1,12,16,30,117,102,59,56.22,989,5,17,0.7000000000000001,13.9
2014,1,12,17,30,372,73,740,43.79,989,4.9,23,0.7000000000000001,17
2014,1,12,18,30,285,228,113,35.19,989,4.1000000000000005,29,0.8,19.6
2014,1,12,19,30,314,256,104,28.88,988,3.5,29,0.8,21.3
2014,1,12,20,30,403,250,273,24.810000000000002,988,3.1,27,0.8,22.200000000000003
2014,1,12,21,30,386,208,351,22.66,988,3,29,0.7000000000000001,22.3
2014,1,12,22,30,255,175,196,21.84,988,2.8000000000000003,34,0.7000000000000001,21.6
2014,1,12,23,30,116,104,45,22.47,988,2.5,37,0.7000000000000001,21
2014,1,13,0,30,50,34,166,34.15,988,1.7000000000000002,38,0.6000000000000001,15.9
2014,1,13,1,30,0,0,0,38.6,989,2.1,40,0.5,13.8
2014,1,13,2,30,0,0,0,39.550000000000004,990,2.8000000000000003,42,0.5,13
2014,1,13,3,30,0,0,0,38.11,990,3.3000000000000003,45,0.5,12.700000000000001
2014,1,13,4,30,0,0,0,36.300000000000004,991,3.7,47,0.5,12.600000000000001
2014,1,13,5,30,0,0,0,35.19,991,3.7,48,0.5,12.4
2014,1,13,6,30,0,0,0,35.56,991,3.6,49,0.5,12
2014,1,13,7,30,0,0,0,36.02,992,3.9000000000000004,47,0.5,11.700000000000001
2014,1,13,8,30,0,0,0,36.03,992,4.3,44,0.5,11.600000000000001
2014,1,13,9,30,0,0,0,36.37,992,4.6000000000000005,43,0.5,11.5
2014,1,13,10,30,0,0,0,36.730000000000004,993,4.800000000000001,43,0.5,11.4
2014,1,13,11,30,0,0,0,36.29,993,4.800000000000001,43,0.5,11.4
2014,1,13,12,30,0,0,0,36.07,993,4.800000000000001,44,0.5,11.3
2014,1,13,13,30,0,0,0,36.22,994,4.800000000000001,44,0.5,11.200000000000001
2014,1,13,14,30,0,0,0,35.67,995,5,44,0.5,11.5
2014,1,13,15,30,67,26,463,32.230000000000004,996,5.4,45,0.5,13.3
2014,1,13,16,30,252,49,776,27.23,996,5.4,49,0.5,16.3
2014,1,13,17,30,423,61,896,23.85,996,5,56,0.5,19.400000000000002
2014,1,13,18,30,550,66,956,20.27,996,4.1000000000000005,65,0.5,21.8
2014,1,13,19,30,617,69,980,17.21,995,2.9000000000000004,74,0.5,23.3
2014,1,13,20,30,619,70,978,14.48,994,2,80,0.5,24.1
2014,1,13,21,30,556,67,954,13.61,994,1.4000000000000001,75,0.5,24.3
2014,1,13,22,30,432,62,898,14.4,994,0.8,55,0.5,23.5
2014,1,13,23,30,263,51,781,18.150000000000002,994,0.5,41,0.5,22.8
2014,1,14,0,30,77,28,494,33.15,994,0.8,355,0.5,17.1
2014,1,14,1,30,0,0,0,36.72,994,1.2000000000000002,185,0.5,15.100000000000001
2014,1,14,2,30,0,0,0,39.94,995,1.5,15,0.5,14.100000000000001
2014,1,14,3,30,0,0,0,41.18,995,1.7000000000000002,23,0.5,13.5
2014,1,14,4,30,0,0,0,41.47,995,1.9000000000000001,30,0.5,13.100000000000001
2014,1,14,5,30,0,0,0,41.69,995,2,35,0.5,12.700000000000001
2014,1,14,6,30,0,0,0,41.980000000000004,994,2.1,38,0.5,12.3
2014,1,14,7,30,0,0,0,41.730000000000004,994,2.2,40,0.4,12.100000000000001
2014,1,14,8,30,0,0,0,41.53,995,2.3000000000000003,40,0.4,11.9
2014,1,14,9,30,0,0,0,41.06,995,2.4000000000000004,38,0.4,11.8
2014,1,14,10,30,0,0,0,40.13,995,2.4000000000000004,36,0.4,11.8
2014,1,14,11,30,0,0,0,38.99,995,2.4000000000000004,34,0.4,11.8
2014,1,14,12,30,0,0,0,38.47,996,2.3000000000000003,32,0.4,11.600000000000001
2014,1,14,13,30,0,0,0,37.77,996,2.3000000000000003,30,0.5,11.5
