Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Relative Humidity,Pressure,Wind Speed,Wind Direction,Precipitable Water,Temperature
2021,1,2,11,30,0,0,0,66.09,997,1.4000000000000001,116,0.9,10
2021,1,2,12,30,0,0,0,71.16,997,1.4000000000000001,120,0.9,9.8
2021,1,2,13,30,0,0,0,76.24,997,1.3,126,1,9.700000000000001
2021,1,2,14,30,0,0,0,79.54,998,1.2000000000000002,125,1,9.9
2021,1,2,15,30,41,33,97,76.64,999,1.3,117,1.1,11.200000000000001
2021,1,2,16,30,210,70,548,68.86,999,1.5,140,1.1,13.5
2021,1,2,17,30,386,72,795,56.84,999,1.5,192,1.1,15.4
2021,1,2,18,30,459,111,708,46.64,998,1.2000000000000002,233,1.1,16.8
2021,1,2,19,30,565,82,893,38.77,998,1,244,1.1,17.900000000000002
2021,1,2,20,30,531,92,815,33.56,997,1.4000000000000001,245,1.2000000000000002,18.5
2021,1,2,21,30,434,120,646,34.660000000000004,997,1.9000000000000001,253,1.3,18.2
2021,1,2,22,30,284,135,387,37.46,996,1.9000000000000001,251,1.4000000000000001,17.2
2021,1,2,23,30,151,87,264,41.24,996,1.9000000000000001,247,1.4000000000000001,16.5
2021,1,3,0,30,31,26,66,59.660000000000004,997,1.7000000000000002,257,1.5,13
2021,1,3,1,30,0,0,0,65.35,997,1.4000000000000001,271,1.5,11.8
2021,1,3,2,30,0,0,0,68.12,998,1.2000000000000002,283,1.6,11.600000000000001
2021,1,3,3,30,0,0,0,67.9,997,1,299,1.7000000000000002,11.700000000000001
2021,1,3,4,30,0,0,0,66.49,997,0.8,325,1.7000000000000002,11.8
2021,1,3,5,30,0,0,0,65.72,997,0.7000000000000001,173,1.7000000000000002,11.700000000000001
2021,1,3,6,30,0,0,0,65.87,997,0.7000000000000001,17,1.6,11.3
2021,1,3,7,30,0,0,0,65.96000000000001,997,0.7000000000000001,39,1.6,10.9
2021,1,3,8,30,0,0,0,65.01,997,0.7000000000000001,55,1.7000000000000002,10.700000000000001
2021,1,3,9,30,0,0,0,64.75,997,0.6000000000000001,61,1.7000000000000002,10.4
2021,1,3,10,30,0,0,0,65.54,997,0.6000000000000001,60,1.9000000000000001,10
2021,1,3,11,30,0,0,0,66.3,997,0.7000000000000001,63,2,9.700000000000001
2021,1,3,12,30,0,0,0,67.48,997,0.9,73,2.1,9.4
2021,1,3,13,30,0,0,0,69.19,997,1,85,2.2,9.1
2021,1,3,14,30,0,0,0,69.37,997,1,89,2.2,9.200000000000001
2021,1,3,15,30,31,30,14,66.26,998,1,86,2.1,10.3
2021,1,3,16,30,214,65,584,62.01,998,1,86,2.1,12
2021,1,3,17,30,239,150,225,56.730000000000004,998,0.5,111,2,13.9
2021,1,3,18,30,454,119,679,51.9,997,0.4,188,2,15.600000000000001
2021,1,3,19,30,549,92,843,47.67,996,1,246,2,16.7
2021,1,3,20,30,524,108,769,46.800000000000004,995,1.6,253,1.9000000000000001,17
2021,1,3,21,30,376,182,398,48.27,995,1.7000000000000002,260,1.9000000000000001,16.7
2021,1,3,22,30,223,155,177,50.33,995,1.6,267,1.8,16.3
2021,1,3,23,30,181,71,451,52.4,995,1.6,270,1.8,16
2021,1,4,0,30,34,27,89,65.96000000000001,995,1,290,1.7000000000000002,13.200000000000001
2021,1,4,1,30,0,0,0,71.53,996,0.9,319,1.7000000000000002,11.8
2021,1,4,2,30,0,0,0,74.98,996,0.9,345,1.7000000000000002,11.100000000000001
2021,1,4,3,30,0,0,0,73.72,996,1,179,1.8,11.100000000000001
2021,1,4,4,30,0,0,0,71.79,996,0.9,8,1.8,11.200000000000001
2021,1,4,5,30,0,0,0,71.01,995,0.8,20,1.9000000000000001,11
2021,1,4,6,30,0,0,0,71.59,995,0.6000000000000001,31,1.9000000000000001,10.600000000000001
2021,1,4,7,30,0,0,0,73.46000000000001,995,0.4,23,1.9000000000000001,10.100000000000001
2021,1,4,8,30,0,0,0,74.32000000000001,995,0.4,172,1.9000000000000001,10
2021,1,4,9,30,0,0,0,74.89,996,0.5,333,2,10.100000000000001
2021,1,4,10,30,0,0,0,75.38,996,0.6000000000000001,335,1.9000000000000001,10.100000000000001
2021,1,4,11,30,0,0,0,74.74,996,0.7000000000000001,344,1.8,10.200000000000001
2021,1,4,12,30,0,0,0,74.44,996,0.8,177,1.7000000000000002,10.200000000000001
2021,1,4,13,30,0,0,0,73.29,996,0.8,13,1.6,10.3
2021,1,4,14,30,0,0,0,71.27,996,0.6000000000000001,28,1.5,10.5
2021,1,4,15,30,57,29,322,65.53,997,0.5,48,1.4000000000000001,11.8
2021,1,4,16,30,224,60,643,58.19,997,0.6000000000000001,149,1.3,14
2021,1,4,17,30,385,73,788,51.53,997,1.2000000000000002,243,1.3,16.1
2021,1,4,18,30,506,80,863,47.12,996,2.3000000000000003,252,1.2000000000000002,17.400000000000002
2021,1,4,19,30,566,86,883,45.67,995,3,257,1.3,18
2021,1,4,20,30,561,87,873,44.9,995,3.4000000000000004,262,1.3,18.3
2021,1,4,21,30,412,147,541,44.45,994,3.5,265,1.3,18.3
2021,1,4,22,30,375,76,770,45.11,995,3.3000000000000003,268,1.3,17.900000000000002
2021,1,4,23,30,214,60,624,47.53,995,3.1,269,1.3,17.5
2021,1,5,0,30,49,28,278,65.85,995,1.7000000000000002,267,1.3,14.100000000000001
2021,1,5,1,30,0,0,0,71.14,995,1.2000000000000002,281,1.2000000000000002,13.200000000000001
2021,1,5,2,30,0,0,0,76.81,995,1,309,1.1,12.4
2021,1,5,3,30,0,0,0,81.11,995,1.1,338,1,11.600000000000001
2021,1,5,4,30,0,0,0,82.27,995,1,184,0.9,11.200000000000001
2021,1,5,5,30,0,0,0,83.18,995,1,28,0.9,10.8
2021,1,5,6,30,0,0,0,85.74,995,1.1,34,0.9,10.200000000000001
2021,1,5,7,30,0,0,0,89.53,995,1.5,23,0.8,9.5
2021,1,5,8,30,0,0,0,91.09,995,1.7000000000000002,19,0.8,9.1
2021,1,5,9,30,0,0,0,91.56,995,1.7000000000000002,22,0.8,8.8
2021,1,5,10,30,0,0,0,92.19,994,1.8,24,0.7000000000000001,8.4
2021,1,5,11,30,0,0,0,92.04,994,2,28,0.7000000000000001,8
2021,1,5,12,30,0,0,0,90.60000000000001,994,2.1,37,0.6000000000000001,7.7
2021,1,5,13,30,0,0,0,88.95,994,2.3000000000000003,46,0.6000000000000001,7.4
2021,1,5,14,30,0,0,0,83.16,995,2.8000000000000003,48,0.6000000000000001,7.800000000000001
2021,1,5,15,30,62,29,389,70.8,995,3.6,45,0.6000000000000001,9.8
2021,1,5,16,30,238,56,713,57.71,995,4,39,0.6000000000000001,12.8
2021,1,5,17,30,340,108,586,46.77,995,3.4000000000000004,33,0.6000000000000001,15.8
2021,1,5,18,30,518,74,898,38.49,994,2.4000000000000004,23,0.6000000000000001,18.5
2021,1,5,19,30,578,85,904,30.91,993,1.8,174,0.6000000000000001,20.6
2021,1,5,20,30,586,81,927,27.16,992,2,321,0.6000000000000001,21.6
2021,1,5,21,30,516,80,887,27.29,992,2.4000000000000004,311,0.7000000000000001,21.6
2021,1,5,22,30,393,73,817,30.95,992,2,305,0.7000000000000001,20.400000000000002
2021,1,5,23,30,227,58,675,40.46,992,1.6,299,0.7000000000000001,19.5
2021,1,6,0,30,55,29,328,60.33,993,0.9,332,0.7000000000000001,14.4
2021,1,6,1,30,0,0,0,65.63,994,0.9,188,0.7000000000000001,12.8
2021,1,6,2,30,0,0,0,68.21000000000001,994,1.3,34,0.7000000000000001,12.100000000000001
2021,1,6,3,30,0,0,0,67.14,994,1.6,52,0.7000000000000001,11.600000000000001
2021,1,6,4,30,0,0,0,64.23,995,1.7000000000000002,62,0.7000000000000001,11.3
2021,1,6,5,30,0,0,0,61.32,995,1.7000000000000002,64,0.8,11.100000000000001
2021,1,6,6,30,0,0,0,58.32,995,1.8,62,0.8,11
2021,1,6,7,30,0,0,0,55.47,995,1.9000000000000001,60,0.8,11
2021,1,6,8,30,0,0,0,51.730000000000004,995,2.1,61,0.9,11.200000000000001
2021,1,6,9,30,0,0,0,48.2,994,2.1,62,0.9,11.600000000000001
2021,1,6,10,30,0,0,0,46.62,994,1.9000000000000001,62,1,11.9
2021,1,6,11,30,0,0,0,45.34,994,1.6,61,1,12.3
2021,1,6,12,30,0,0,0,44.18,994,1.5,57,1.1,12.4
2021,1,6,13,30,0,0,0,43.300000000000004,995,1.6,56,1.1,12.3
2021,1,6,14,30,0,0,0,42.160000000000004,995,1.7000000000000002,58,1.1,12.5
2021,1,6,15,30,45,32,152,38.95,995,2.1,63,1.1,14.4
2021,1,6,16,30,210,67,558,33.71,996,2.4000000000000004,72,1,17.2
2021,1,6,17,30,392,76,797,27.34,996,2,103,1,19.8
2021,1,6,18,30,513,82,869,24.29,995,1.6,159,1,21.700000000000003
2021,1,6,19,30,574,88,889,24.64,994,1.7000000000000002,209,1,22.3
2021,1,6,20,30,542,109,793,26.09,993,2.1,236,1,22.1
2021,1,6,21,30,456,108,705,28.32,993,2.3000000000000003,250,1,21.5
2021,1,6,22,30,379,86,745,31.71,993,2.1,259,1,20.400000000000002
2021,1,6,23,30,214,65,589,39.68,993,1.8,262,1,19.8
2021,1,7,0,30,41,32,114,50.7,993,1.2000000000000002,284,1.1,16.7
2021,1,7,1,30,0,0,0,53.660000000000004,994,1,317,1.1,15.5
2021,1,7,2,30,0,0,0,60.370000000000005,994,1,345,1.2000000000000002,14.5
2021,1,7,3,30,0,0,0,61.940000000000005,994,1.2000000000000002,182,1.1,13.700000000000001
2021,1,7,4,30,0,0,0,59.71,994,1.3,16,1,13.200000000000001
2021,1,7,5,30,0,0,0,57.21,994,1.4000000000000001,29,0.9,12.8
2021,1,7,6,30,0,0,0,55.15,994,1.4000000000000001,33,0.9,12.5
2021,1,7,7,30,0,0,0,54.35,994,1.5,29,0.9,12.100000000000001
2021,1,7,8,30,0,0,0,54.730000000000004,995,1.8,27,0.9,11.600000000000001
2021,1,7,9,30,0,0,0,54.43,994,2.2,33,0.9,11.3
2021,1,7,10,30,0,0,0,54.49,994,2.6,36,0.9,11.100000000000001
2021,1,7,11,30,0,0,0,54.59,993,3.1,36,0.9,10.9
2021,1,7,12,30,0,0,0,53.910000000000004,993,3.4000000000000004,38,0.8,10.700000000000001
2021,1,7,13,30,0,0,0,53.54,993,3.5,40,0.8,10.5
2021,1,7,14,30,0,0,0,50.83,994,3.7,42,0.8,11
2021,1,7,15,30,54,32,255,44.5,994,3.9000000000000004,47,0.7000000000000001,13.100000000000001
2021,1,7,16,30,230,62,654,38.49,995,3.8000000000000003,50,0.7000000000000001,15.5
2021,1,7,17,30,255,164,230,34.89,995,3.3000000000000003,52,0.8,17.5
2021,1,7,18,30,427,155,546,31.34,994,2.8000000000000003,58,0.8,19.400000000000002
2021,1,7,19,30,509,133,686,26.53,993,2.2,63,0.8,21
2021,1,7,20,30,507,137,674,23.69,993,1.4000000000000001,58,0.8,21.900000000000002
2021,1,7,21,30,454,117,679,23.94,992,0.8,31,0.8,21.700000000000003
2021,1,7,22,30,355,95,656,30.23,992,0.5,161,0.8,20.1
2021,1,7,23,30,161,93,267,43.51,992,0.5,312,0.9,18.900000000000002
2021,1,8,0,30,42,31,134,51.730000000000004,992,0.9,343,0.9,15.8
2021,1,8,1,30,0,0,0,54.19,992,1.2000000000000002,181,1,14.700000000000001
2021,1,8,2,30,0,0,0,54.9,993,1.4000000000000001,20,0.9,13.9
2021,1,8,3,30,0,0,0,53.81,993,1.6,36,0.9,13
2021,1,8,4,30,0,0,0,51.59,993,1.7000000000000002,45,0.8,12.5
2021,1,8,5,30,0,0,0,50.230000000000004,993,1.8,48,0.8,12.100000000000001
2021,1,8,6,30,0,0,0,49.25,993,1.8,51,0.8,11.8
2021,1,8,7,30,0,0,0,47.660000000000004,993,1.9000000000000001,55,0.8,11.8
2021,1,8,8,30,0,0,0,46.86,993,1.8,56,0.9,11.9
2021,1,8,9,30,0,0,0,46.45,993,1.6,53,1,11.9
2021,1,8,10,30,0,0,0,45.7,993,1.6,49,1,11.9
2021,1,8,11,30,0,0,0,45.63,993,1.7000000000000002,45,1,11.8
2021,1,8,12,30,0,0,0,46.410000000000004,994,1.7000000000000002,40,0.9,11.200000000000001
2021,1,8,13,30,0,0,0,46.78,994,1.8,34,0.9,10.5
2021,1,8,14,30,0,0,0,44.08,995,2.2,34,0.8,10.8
2021,1,8,15,30,59,31,326,37.74,995,2.9000000000000004,36,0.8,12.700000000000001
2021,1,8,16,30,237,57,701,32.05,995,3.4000000000000004,37,0.8,15
2021,1,8,17,30,403,67,842,27.650000000000002,995,3.3000000000000003,37,0.8,17.400000000000002
2021,1,8,18,30,525,72,908,23.98,994,2.8000000000000003,37,0.9,20.1
2021,1,8,19,30,589,72,939,18.29,993,2.1,31,0.9,22.1
2021,1,8,20,30,592,73,942,15.76,992,1.6,179,0.8,22.8
2021,1,8,21,30,530,73,915,17.92,992,1.9000000000000001,321,0.7000000000000001,22.6
2021,1,8,22,30,406,66,852,22.82,992,2.2,301,0.7000000000000001,21.400000000000002
2021,1,8,23,30,240,54,721,31.48,992,2.2,293,0.7000000000000001,20.6
2021,1,9,0,30,63,29,390,49.6,993,2.2,319,0.7000000000000001,15.700000000000001
2021,1,9,1,30,0,0,0,50.68,993,2.7,344,0.7000000000000001,14.3
2021,1,9,2,30,0,0,0,51.52,993,3.4000000000000004,183,0.7000000000000001,13.5
2021,1,9,3,30,0,0,0,52.870000000000005,993,4,13,0.6000000000000001,12.600000000000001
2021,1,9,4,30,0,0,0,53.67,993,4.1000000000000005,16,0.6000000000000001,11.700000000000001
2021,1,9,5,30,0,0,0,53.46,994,4.1000000000000005,15,0.6000000000000001,11.200000000000001
2021,1,9,6,30,0,0,0,54.65,993,4,14,0.5,10.8
2021,1,9,7,30,0,0,0,57.58,993,3.8000000000000003,14,0.5,10.3
2021,1,9,8,30,0,0,0,59.300000000000004,993,3.6,14,0.5,10
2021,1,9,9,30,0,0,0,58.480000000000004,993,3.5,14,0.5,9.9
2021,1,9,10,30,0,0,0,57.1,992,3.4000000000000004,14,0.5,9.8
2021,1,9,11,30,0,0,0,56.49,992,3.5,16,0.5,9.700000000000001
2021,1,9,12,30,0,0,0,56.370000000000005,992,3.8000000000000003,22,0.5,9.5
2021,1,9,13,30,0,0,0,56.81,992,4.2,29,0.6000000000000001,9.3
2021,1,9,14,30,0,0,0,54.300000000000004,993,4.6000000000000005,35,0.6000000000000001,9.8
2021,1,9,15,30,65,29,422,46.99,993,5,39,0.7000000000000001,11.700000000000001
2021,1,9,16,30,243,51,746,35.68,994,5.4,41,0.8,14.700000000000001
2021,1,9,17,30,408,62,866,25.82,994,5.6000000000000005,45,0.8,17.5
2021,1,9,18,30,530,70,919,21.79,994,5.2,48,0.8,19.400000000000002
2021,1,9,19,30,595,75,942,19.68,993,4.6000000000000005,49,0.8,20.5
2021,1,9,20,30,596,77,938,17.87,993,3.9000000000000004,47,0.8,21.200000000000003
2021,1,9,21,30,531,79,902,16.41,992,3.3000000000000003,40,0.7000000000000001,21.400000000000002
2021,1,9,22,30,402,68,831,17.17,992,2.7,32,0.7000000000000001,20.6
2021,1,9,23,30,242,57,710,22.39,992,2.4000000000000004,28,0.7000000000000001,20
2021,1,10,0,30,66,30,403,38.6,993,1.7000000000000002,22,0.7000000000000001,14.700000000000001
2021,1,10,1,30,0,0,0,43.49,994,1.9000000000000001,28,0.7000000000000001,12.9
2021,1,10,2,30,0,0,0,46.1,994,2.3000000000000003,32,0.7000000000000001,12.100000000000001
2021,1,10,3,30,0,0,0,46.69,995,2.6,36,0.7000000000000001,11.600000000000001
2021,1,10,4,30,0,0,0,45.78,995,3,40,0.7000000000000001,11.200000000000001
2021,1,10,5,30,0,0,0,44.46,995,3.3000000000000003,42,0.7000000000000001,10.9
2021,1,10,6,30,0,0,0,43.62,995,3.4000000000000004,44,0.8,10.700000000000001
2021,1,10,7,30,0,0,0,43.11,995,3.5,46,0.8,10.5
2021,1,10,8,30,0,0,0,43,995,3.5,45,0.8,10.3
2021,1,10,9,30,0,0,0,43.28,995,3.4000000000000004,42,0.8,10.100000000000001
2021,1,10,10,30,0,0,0,43.36,996,3.6,42,0.8,9.9
2021,1,10,11,30,0,0,0,42.71,995,3.8000000000000003,45,0.8,9.8
2021,1,10,12,30,0,0,0,43.14,996,3.7,48,0.8,9.5
2021,1,10,13,30,0,0,0,44.58,996,3.6,48,0.8,9.1
2021,1,10,14,30,0,0,0,43.54,996,3.8000000000000003,46,0.9,9.600000000000001
2021,1,10,15,30,62,31,356,39.01,997,4.4,47,0.9,11.600000000000001
2021,1,10,16,30,236,58,686,33.18,997,4.5,50,0.9,14.5
2021,1,10,17,30,404,73,826,29.8,998,3.6,55,0.8,17.3
2021,1,10,18,30,514,84,856,26.150000000000002,997,2.3000000000000003,60,0.8,19.3
2021,1,10,19,30,431,216,387,21.54,996,1.2000000000000002,44,0.7000000000000001,20.3
2021,1,10,20,30,392,247,262,21.34,996,0.9,182,0.7000000000000001,20.6
2021,1,10,21,30,483,108,744,23.19,995,1.1,335,0.7000000000000001,20.5
2021,1,10,22,30,413,71,846,25.400000000000002,995,0.9,323,0.6000000000000001,19.8
2021,1,10,23,30,247,57,721,29.62,995,0.7000000000000001,312,0.6000000000000001,19.200000000000003
2021,1,11,0,30,67,31,392,49.02,995,1,307,0.6000000000000001,14.5
2021,1,11,1,30,0,0,0,52.410000000000004,996,1.3,326,0.7000000000000001,12.700000000000001
2021,1,11,2,30,0,0,0,55.51,997,1.4000000000000001,345,0.7000000000000001,11.8
2021,1,11,3,30,0,0,0,56.99,997,1.4000000000000001,186,0.8,11.200000000000001
2021,1,11,4,30,0,0,0,56.120000000000005,997,1.4000000000000001,21,0.8,10.8
2021,1,11,5,30,0,0,0,54.620000000000005,997,1.6,33,0.9,10.4
2021,1,11,6,30,0,0,0,52.870000000000005,997,1.8,44,0.9,10.100000000000001
2021,1,11,7,30,0,0,0,51.11,996,2.1,53,1,9.8
2021,1,11,8,30,0,0,0,48.97,996,2.3000000000000003,55,1,9.600000000000001
2021,1,11,9,30,0,0,0,48.61,996,2.6,52,1,9.4
2021,1,11,10,30,0,0,0,47.94,996,3,48,0.9,9.5
2021,1,11,11,30,0,0,0,46.57,996,3.4000000000000004,48,0.9,9.600000000000001
2021,1,11,12,30,0,0,0,46.08,996,3.5,49,0.8,9.4
2021,1,11,13,30,0,0,0,46.27,997,3.5,51,0.8,9.1
2021,1,11,14,30,0,0,0,44.42,997,3.7,52,0.8,9.600000000000001
2021,1,11,15,30,57,33,279,38.85,997,4.2,53,0.8,11.8
2021,1,11,16,30,234,61,665,32.13,998,4.3,57,0.8,14.8
2021,1,11,17,30,402,76,811,27.42,998,3.8000000000000003,65,0.8,17.8
2021,1,11,18,30,527,81,886,23.98,998,3.2,74,0.8,20
2021,1,11,19,30,593,86,911,21.68,997,2.3000000000000003,82,0.8,21.3
2021,1,11,20,30,595,86,913,20.5,996,1.4000000000000001,90,0.8,21.900000000000002
2021,1,11,21,30,532,81,889,21.75,996,0.7000000000000001,92,0.8,21.8
2021,1,11,22,30,410,74,824,24.75,996,0.4,132,0.8,20.8
2021,1,11,23,30,244,60,691,30.55,996,0.30000000000000004,172,0.8,20.1
2021,1,12,0,30,67,32,364,48.57,996,0.8,274,0.8,15.5
2021,1,12,1,30,0,0,0,54.08,997,1.4000000000000001,312,0.8,13.700000000000001
2021,1,12,2,30,0,0,0,59.18,998,1.6,341,0.8,12.5
2021,1,12,3,30,0,0,0,59.43,998,1.5,198,0.8,11.700000000000001
2021,1,12,4,30,0,0,0,55.07,998,1.6,47,0.8,11.4
2021,1,12,5,30,0,0,0,52.03,997,1.8,59,0.8,11
2021,1,12,6,30,0,0,0,50.050000000000004,997,1.7000000000000002,59,0.8,10.700000000000001
2021,1,12,7,30,0,0,0,49.25,998,1.6,53,0.8,10.5
2021,1,12,8,30,0,0,0,48.660000000000004,998,1.7000000000000002,56,0.8,10.3
2021,1,12,9,30,0,0,0,48.85,998,1.9000000000000001,62,0.8,9.9
2021,1,12,10,30,0,0,0,49.47,998,1.9000000000000001,61,0.8,9.700000000000001
2021,1,12,11,30,0,0,0,50.15,998,1.9000000000000001,60,0.8,9.5
2021,1,12,12,30,0,0,0,50.29,998,1.9000000000000001,59,0.8,9.4
2021,1,12,13,30,0,0,0,50.160000000000004,998,2,59,0.8,9.3
2021,1,12,14,30,0,0,0,48.22,999,2,58,0.8,9.8
2021,1,12,15,30,59,34,285,41.86,1000,2.6,55,0.8,12.4
2021,1,12,16,30,237,60,678,33.46,1000,2.9000000000000004,60,0.9,15.600000000000001
2021,1,12,17,30,402,75,811,29.87,1000,2.1,76,0.9,18.2
2021,1,12,18,30,526,85,872,25.68,999,1.2000000000000002,99,0.9,20.1
2021,1,12,19,30,576,92,866,24.02,999,0.6000000000000001,158,1,20.6
2021,1,12,20,30,474,194,500,25.810000000000002,998,0.6000000000000001,238,1.1,20.1
2021,1,12,21,30,454,124,648,29.01,998,1,277,1.2000000000000002,19.8
2021,1,12,22,30,282,165,286,31.13,998,1.2000000000000002,281,1.2000000000000002,19.400000000000002
2021,1,12,23,30,152,98,201,36.35,998,1.2000000000000002,279,1.2000000000000002,19
2021,1,13,0,30,42,36,59,48.46,998,0.9,309,1.3,15.600000000000001
2021,1,13,1,30,0,0,0,50.480000000000004,999,1.1,326,1.3,14
2021,1,13,2,30,0,0,0,54.63,999,1.3,343,1.4000000000000001,12.9
2021,1,13,3,30,0,0,0,55.22,999,1.4000000000000001,178,1.4000000000000001,12.200000000000001
2021,1,13,4,30,0,0,0,52.69,999,1.4000000000000001,12,1.4000000000000001,11.9
2021,1,13,5,30,0,0,0,49.910000000000004,999,1.5,23,1.5,11.700000000000001
2021,1,13,6,30,0,0,0,48.04,999,1.6,29,1.5,11.4
2021,1,13,7,30,0,0,0,46.480000000000004,999,1.7000000000000002,33,1.4000000000000001,11.100000000000001
2021,1,13,8,30,0,0,0,45.97,999,1.8,39,1.4000000000000001,10.8
2021,1,13,9,30,0,0,0,45.2,999,1.9000000000000001,44,1.4000000000000001,10.700000000000001
2021,1,13,10,30,0,0,0,45.19,998,1.9000000000000001,45,1.3,10.5
2021,1,13,11,30,0,0,0,45.08,998,2.1,43,1.3,10.3
2021,1,13,12,30,0,0,0,43.800000000000004,998,2.4000000000000004,41,1.3,10.3
2021,1,13,13,30,0,0,0,42.13,999,2.6,43,1.3,10.200000000000001
2021,1,13,14,30,0,0,0,38.45,999,3,46,1.3,11
2021,1,13,15,30,62,29,376,32.32,999,3.6,50,1.3,13.5
2021,1,13,16,30,236,55,693,26.34,999,3.5,51,1.3,16.5
2021,1,13,17,30,334,111,551,24.29,999,2.6,56,1.2000000000000002,19.3
2021,1,13,18,30,352,217,267,19.6,999,1.7000000000000002,61,1.2000000000000002,21.5
2021,1,13,19,30,390,240,267,16.25,998,0.9,40,1.2000000000000002,22.8
2021,1,13,20,30,526,135,695,15.58,997,0.8,184,1.2000000000000002,23.700000000000003
2021,1,13,21,30,473,115,698,16.01,997,0.9,350,1.2000000000000002,24.1
2021,1,13,22,30,328,130,478,17.1,996,0.7000000000000001,325,1.2000000000000002,23.400000000000002
2021,1,13,23,30,198,87,408,25.580000000000002,996,0.5,301,1.2000000000000002,22.700000000000003
2021,1,14,0,30,52,36,159,39.550000000000004,996,0.9,333,1.2000000000000002,17.900000000000002
2021,1,14,1,30,0,0,0,43.63,996,1.2000000000000002,350,1.2000000000000002,15.8
2021,1,14,2,30,0,0,0,47.84,997,1.4000000000000001,182,1.2000000000000002,14.8
2021,1,14,3,30,0,0,0,47.84,997,1.5,11,1.3,14.5
2021,1,14,4,30,0,0,0,46.07,997,1.6,19,1.3,14.4
2021,1,14,5,30,0,0,0,44.88,997,2,28,1.4000000000000001,14.200000000000001
2021,1,14,6,30,0,0,0,44.79,996,2.6,36,1.4000000000000001,14.100000000000001
2021,1,14,7,30,0,0,0,44.89,996,3,41,1.4000000000000001,14.100000000000001
2021,1,14,8,30,0,0,0,44.57,996,3.1,44,1.3,14.100000000000001
2021,1,14,9,30,0,0,0,43.81,996,2.9000000000000004,44,1.3,14.200000000000001
2021,1,14,10,30,0,0,0,42.910000000000004,996,2.8000000000000003,43,1.3,14.4
2021,1,14,11,30,0,0,0,42.5,996,2.8000000000000003,43,1.3,14.600000000000001
2021,1,14,12,30,0,0,0,43.75,996,2.9000000000000004,44,1.4000000000000001,14.700000000000001
2021,1,14,13,30,0,0,0,45.800000000000004,997,3.1,47,1.4000000000000001,14.9
2021,1,14,14,30,0,0,0,46.22,997,3.6,49,1.4000000000000001,15.8
2021,1,14,15,30,59,32,309,43.660000000000004,998,4.2,49,1.4000000000000001,18
